,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Yulu H.,"New York, NY",4,218,395,5.0,8/20/2018,Impressed with their catering. Prob the best catering I've had. Starters entrées salad options were all great. Desserts were also impressively good. Nevertheless the snack and drink options. Very impressed!,,,
