,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Ziomara V.,"Manhattan, NY",33,12,0.0,1.0,8/1/2018,"They're ""eh"" at best... They need to do better. For instance if you order food and ask for anything in it like pickles, raw onions, avocado etc, they always forget it. One cool thing is that this grocery store delivers, but expect to wait AN HOUR for your delivery. Sometimes and I mean SOMETIMES they come in a decent amount of time. Like I said, this store is ""eh"".. And thats being kind..",,,
